index,BTC-nextTop10Top20x30x60,BTC-nextTop10Top20x30x60**,timestamp
2018-11-17,0.21076642960159667,0.1431259975018542,2023-12-26 15:44:01
2018-11-18,0.2287059783583916,0.16106554625864913,2023-12-26 15:44:01
2018-11-19,0.2371024650060151,0.16946203290627262,2023-12-26 15:44:01
2018-11-20,0.2492547957409493,0.18161436364120684,2023-12-26 15:44:01
2018-11-21,0.24415156486930575,0.1765111327695633,2023-12-26 15:44:01
2018-11-22,0.24642696094866842,0.17878652884892596,2023-12-26 15:44:01
2018-11-23,0.2618542884080185,0.18650019257860098,2023-12-26 15:44:01
2018-11-24,0.22888610518681426,0.17001610096799888,2023-12-26 15:44:01
2018-11-25,0.2508047053793182,0.1919347011605028,2023-12-26 15:44:01
2018-11-26,0.23246205835327557,0.1735920541344602,2023-12-26 15:44:01
2018-11-27,0.2325427600406582,0.1736727558218428,2023-12-26 15:44:01
2018-11-28,0.2607624188736277,0.2018924146548123,2023-12-26 15:44:01
2018-11-29,0.2733122283345779,0.2144422241157625,2023-12-26 15:44:01
2018-11-30,0.25545400272987573,0.2055131113134114,2023-12-26 15:44:01
2018-12-01,0.2699632916790978,0.21276775578802246,2023-12-26 15:44:01
2018-12-02,0.2657070687926504,0.208511532901575,2023-12-26 15:44:01
2018-12-03,0.26262416038460534,0.20542862449352997,2023-12-26 15:44:01
2018-12-04,0.2692175345439425,0.2120219986528671,2023-12-26 15:44:01
2018-12-05,0.27335248660054046,0.21615695070946508,2023-12-26 15:44:01
2018-12-06,0.28864790777589333,0.23145237188481796,2023-12-26 15:44:01
2018-12-07,0.2851199339022542,0.2296883849479984,2023-12-26 15:44:01
2018-12-08,0.29028187912607306,0.23226935755990782,2023-12-26 15:44:01
2018-12-09,0.29372775329363454,0.2357152317274693,2023-12-26 15:44:01
2018-12-10,0.29757661883032216,0.23956409726415692,2023-12-26 15:44:01
2018-12-11,0.2970772970712281,0.23906477550506286,2023-12-26 15:44:01
2018-12-12,0.29625601372776145,0.2382434921615962,2023-12-26 15:44:01
2018-12-13,0.29493268136352935,0.2369201597973641,2023-12-26 15:44:01
2018-12-14,0.29542470523318143,0.23716617173219015,2023-12-26 15:44:01
2018-12-15,0.29802229068216457,0.23846496445668172,2023-12-26 15:44:01
2018-12-16,0.2813051095600756,0.22174778333459275,2023-12-26 15:44:01
2018-12-17,0.2846550570377927,0.22509773081230985,2023-12-26 15:44:01
2018-12-18,0.27803812071540757,0.21848079448992472,2023-12-26 15:44:01
2018-12-19,0.27512808224795016,0.2155707560224673,2023-12-26 15:44:01
2018-12-20,0.2783444319227554,0.21878710569727253,2023-12-26 15:44:01
2018-12-21,0.2470997855984106,0.20316478253510015,2023-12-26 15:44:01
2018-12-22,0.2544438816094955,0.20683683054064259,2023-12-26 15:44:01
2018-12-23,0.227606525278331,0.17999947420947812,2023-12-26 15:44:01
2018-12-24,0.22839205244590918,0.1807850013770563,2023-12-26 15:44:01
2018-12-25,0.22502549147062298,0.1774184404017701,2023-12-26 15:44:01
2018-12-26,0.22155650515667555,0.17394945408782267,2023-12-26 15:44:01
2018-12-27,0.2320273701338069,0.184420319064954,2023-12-26 15:44:01
2018-12-28,0.2288429073533544,0.18282808767472777,2023-12-26 15:44:01
2018-12-29,0.21706548501501952,0.17693937650556033,2023-12-26 15:44:01
2018-12-30,0.22360734085113107,0.18348123234167188,2023-12-26 15:44:01
2018-12-31,0.21806559024139857,0.17793948173193938,2023-12-26 15:44:01
2019-01-01,0.2225604623965399,0.1824343538870807,2023-12-26 15:44:01
2019-01-02,0.2159353494675391,0.1758092409580799,2023-12-26 15:44:01
2019-01-03,0.21748375365847336,0.17735764514901417,2023-12-26 15:44:01
2019-01-04,0.2161202525501464,0.1766758945948507,2023-12-26 15:44:01
